player_id,name,position,projected_war,marcel_war,statcast_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip
546318,Odúbel Herrera,batter,-0.07,0.43,-0.5,32.0,1.98,689.0
665665,Reiver Sanmartin,pitcher,-0.07,-0.07,0.0,28.0,-0.38,82.2
592773,Ryne Stanek,pitcher,-0.071,0.429,-0.5,32.0,3.0,190.5
596027,Dillon Maples,pitcher,-0.072,-0.072,0.0,32.0,0.62,31.1
664042,Travis Lakins,pitcher,-0.072,-0.072,0.0,30.0,-0.63,38.1
641627,Trevor Gott,pitcher,-0.073,-0.073,0.0,31.0,-0.48,103.2
669374,Keston Hiura,batter,-0.077,0.37,-0.446,27.0,-0.05,463.0
656308,Michael Chavis,batter,-0.077,0.252,-0.33,28.0,-0.06,646.0
680118,Dairon Blanco,batter,-0.077,0.423,-0.5,31.0,1.28,145.0
643524,Frank Schwindel,batter,-0.077,-0.077,0.0,32.0,0.68,551.0
669211,Keegan Akin,pitcher,-0.078,-0.078,0.0,29.0,-0.48,199.4
670768,Luis González,batter,-0.078,0.412,-0.49,28.0,0.39,361.0
680739,Josh Winder,pitcher,-0.079,0.229,-0.307,27.0,0.28,101.2
656464,Kevin Ginkel,pitcher,-0.08,0.42,-0.5,30.0,0.75,134.2
656686,Corbin Martin,pitcher,-0.085,-0.085,0.0,28.0,-0.76,38.1
676092,Collin Snider,pitcher,-0.085,-0.085,0.0,28.0,-0.61,54.2
621593,Anthony Castro,pitcher,-0.087,-0.087,0.0,29.0,-0.63,37.3
640449,Clint Frazier,batter,-0.09,-0.09,0.0,29.0,-1.79,339.0
656248,Sean Bouchard,batter,-0.09,0.41,-0.5,28.0,1.63,140.0
667498,Robert Dugger,pitcher,-0.096,-0.096,0.0,28.0,-0.8,41.2
656371,Isan Díaz,batter,-0.099,-0.099,0.0,28.0,-1.71,304.0
624512,Reese McGuire,batter,-0.102,0.398,-0.5,29.0,0.91,697.0
663531,Logan Allen,pitcher,-0.105,-0.105,0.0,27.0,-0.81,57.3
623451,Jackson Stephens,pitcher,-0.106,0.18,-0.286,30.0,0.23,67.2
663804,Jackson Kowar,pitcher,-0.109,-0.468,0.359,27.0,-2.59,73.3
592826,Vince Velasquez,pitcher,-0.114,-0.114,0.0,32.0,0.74,206.3
621466,DJ Stewart,batter,-0.116,0.23,-0.347,30.0,0.01,506.0
622772,Jimmy Cordero,pitcher,-0.116,-0.116,0.0,32.0,0.45,32.2
642727,Sergio Alcántara,batter,-0.118,0.382,-0.5,27.0,0.3,479.0
546991,Albert Almora,batter,-0.122,0.277,-0.4,30.0,-0.11,289.0
596451,Roman Quinn,batter,-0.123,0.182,-0.305,31.0,0.14,149.0
621348,Sam Clay,pitcher,-0.123,-0.123,0.0,31.0,-0.89,50.1
669222,Nick Senzel,batter,-0.126,-0.126,0.0,29.0,-1.58,874.0
676701,Alan Trejo,batter,-0.128,0.248,-0.376,28.0,0.27,402.0
592696,Eddie Rosario,batter,-0.13,-0.13,0.0,32.0,0.38,1281.0
594835,Marco Gonzales,pitcher,-0.131,-0.131,0.0,32.0,1.54,376.1
682051,Garrett Hill,pitcher,-0.131,-0.131,0.0,28.0,-0.5,75.3
645801,Mike Ford,batter,-0.134,0.322,-0.456,31.0,0.32,472.0
643316,Paul Fry,pitcher,-0.134,-0.134,0.0,31.0,-0.86,60.1
668676,Zach Plesac,pitcher,-0.135,-0.135,0.0,29.0,-0.34,295.5
650828,Edgar Santana,pitcher,-0.14,-0.14,0.0,32.0,0.32,42.2
676969,Brett de Geus,pitcher,-0.143,-0.143,0.0,26.0,-1.64,50.0
593643,Hanser Alberto,batter,-0.143,0.357,-0.5,31.0,0.9,504.0
641553,Adam Engel,batter,-0.146,-0.146,0.0,32.0,1.4,413.0
628708,Yunior Marte,pitcher,-0.147,-0.147,0.0,29.0,-0.68,87.1
670046,Kenny Rosenberg,pitcher,-0.152,0.344,-0.496,28.0,0.79,43.2
596117,Garrett Stubbs,batter,-0.155,0.345,-0.5,31.0,1.01,284.0
621545,Zach Remillard,batter,-0.159,0.341,-0.5,30.0,0.09,160.0
676534,Calvin Faucher,pitcher,-0.165,-0.165,0.0,28.0,-0.81,46.3
622569,Pablo Reyes,batter,-0.167,0.306,-0.473,30.0,0.91,288.0
545121,Ildemaro Vargas,batter,-0.167,0.219,-0.386,32.0,1.93,591.0
657093,Spenser Watkins,pitcher,-0.167,-0.167,0.0,31.0,-1.11,163.4
666154,Karl Kauffmann,pitcher,-0.168,0.185,-0.353,26.0,-0.81,35.0
607067,Colin Rea,pitcher,-0.169,-0.58,0.411,33.0,0.52,130.2
645444,José Herrera,batter,-0.169,0.106,-0.274,27.0,-0.42,248.0
650671,José Quijada,pitcher,-0.17,0.162,-0.332,28.0,0.5,74.4
553869,Elías Díaz,batter,-0.172,0.328,-0.5,33.0,4.11,1278.0
669618,Joe Barlow,pitcher,-0.173,0.245,-0.418,28.0,0.97,73.2
605218,Carl Edwards,pitcher,-0.173,0.082,-0.255,32.0,1.79,98.4
670712,Mike Brosseau,batter,-0.176,0.324,-0.5,30.0,1.1,407.0
650496,J. C. Mejía,pitcher,-0.176,-0.176,0.0,27.0,-1.46,65.3
605194,Jharel Cotton,pitcher,-0.176,-0.176,0.0,32.0,0.62,73.2
656818,Connor Overton,pitcher,-0.181,0.17,-0.351,30.0,0.61,59.1
608638,J. T. Chargois,pitcher,-0.188,-0.188,0.0,33.0,2.96,122.1
642162,Pat Valaika,batter,-0.19,-0.19,0.0,31.0,-1.73,281.0
656353,Tucker Davidson,pitcher,-0.191,-0.191,0.0,28.0,-0.81,125.1
664670,Alejo López,batter,-0.193,0.082,-0.275,28.0,-0.4,181.0
643410,Mark Leiter,pitcher,-0.197,-0.197,0.0,33.0,1.71,131.3
572955,Pierce Johnson,pitcher,-0.199,-0.597,0.398,33.0,1.35,141.5
664074,Cody Ponce,pitcher,-0.206,-0.206,0.0,30.0,-0.87,38.1
644364,Víctor Arano,pitcher,-0.208,-0.208,0.0,29.0,-0.69,42.0
642770,Javy Guerra,pitcher,-0.209,0.056,-0.265,28.0,0.01,40.3
623149,Paul Sewald,pitcher,-0.209,-0.209,0.0,34.0,4.3,201.5
657044,Ryan Thompson,pitcher,-0.21,-0.21,0.0,32.0,0.94,118.3
657265,Peter Strzelecki,pitcher,-0.212,0.288,-0.5,29.0,0.59,72.0
542881,Tyler Anderson,pitcher,-0.215,0.285,-0.5,34.0,5.78,491.2
571948,Hoby Milner,pitcher,-0.216,-0.216,0.0,33.0,2.03,151.6
621368,Taylor Hearn,pitcher,-0.225,-0.225,0.0,29.0,-0.96,219.1
672391,Kaleb Ort,pitcher,-0.231,-0.609,0.378,32.0,-0.75,51.2
520471,Freddy Galvis,batter,-0.234,-0.234,0.0,34.0,1.28,394.0
622072,Alex Wood,pitcher,-0.235,-0.235,0.0,33.0,2.46,370.5
642180,Tyler Wade,batter,-0.24,0.051,-0.292,29.0,-0.45,363.0
641394,Jake Brentz,pitcher,-0.243,-0.243,0.0,29.0,-0.91,69.1
663978,Chris Paddack,pitcher,-0.246,0.028,-0.274,28.0,-0.35,138.4
680735,Austin Cox,pitcher,-0.254,0.246,-0.5,27.0,0.18,35.2
664029,Mark Mathias,batter,-0.254,0.246,-0.5,29.0,0.59,163.0
657240,Julian Merryweather,pitcher,-0.256,-0.256,0.0,32.0,0.42,111.2
607625,Seth Lugo,pitcher,-0.257,-0.257,0.0,34.0,3.51,259.2
641851,Kyle McGowin,pitcher,-0.258,-0.258,0.0,32.0,0.18,30.0
668843,Conner Capel,batter,-0.27,0.23,-0.5,27.0,0.42,145.0
608648,Tyler Duffey,pitcher,-0.275,-0.775,0.5,33.0,0.9,108.1
640458,Óscar Mercado,batter,-0.277,0.223,-0.5,29.0,0.58,398.0
676946,Matthew Batten,batter,-0.277,0.223,-0.5,29.0,0.23,161.0
608716,Drew Steckenrider,pitcher,-0.287,-0.287,0.0,33.0,2.21,81.3
571863,Matt Koch,pitcher,-0.288,-0.788,0.5,33.0,0.34,42.3
450203,Charlie Morton,pitcher,-0.292,-0.292,0.0,40.0,8.53,539.2
502171,Alex Cobb,pitcher,-0.306,-0.306,0.0,36.0,6.59,393.4
660829,Hoy Park,batter,-0.31,0.087,-0.396,28.0,-0.63,210.0
605612,Harold Castro,batter,-0.312,-0.312,0.0,30.0,-1.86,1052.0
622251,Josh Staumont,pitcher,-0.313,0.187,-0.5,30.0,0.78,122.4
640461,Chad Pinder,batter,-0.315,-0.315,0.0,32.0,-0.41,612.0
656185,Greg Allen,batter,-0.315,0.185,-0.5,31.0,0.55,210.0
527054,Julio Teherán,pitcher,-0.315,-0.586,0.271,33.0,0.74,76.2
670124,Adam Oller,pitcher,-0.315,-0.614,0.299,29.0,-1.94,93.3
628452,Raisel Iglesias,pitcher,-0.316,-0.002,-0.314,34.0,5.41,191.1
570481,Erik González,batter,-0.317,-0.317,0.0,32.0,-0.29,270.0
622092,Kyle Zimmer,pitcher,-0.318,-0.318,0.0,32.0,-0.09,54.0
664247,Kyle Garlick,batter,-0.318,-0.318,0.0,32.0,0.23,299.0
608349,Corey Knebel,pitcher,-0.32,0.023,-0.342,32.0,1.24,75.3
570632,José Ureña,pitcher,-0.322,-0.625,0.302,32.0,-0.76,241.4
571760,Andrew Heaney,pitcher,-0.324,-0.324,0.0,33.0,1.73,362.5
542364,Rafael Ortega,batter,-0.327,-0.327,0.0,33.0,2.28,837.0
545358,Max Stassi,batter,-0.329,-0.329,0.0,33.0,1.24,694.0
641914,Sheldon Neuse,batter,-0.329,-0.058,-0.27,29.0,-1.27,359.0
657756,Connor Seabold,pitcher,-0.329,-0.611,0.282,28.0,-2.3,108.2
663558,Jovani Morán,pitcher,-0.335,0.165,-0.5,27.0,0.37,90.3
594694,Wilmer Difo,batter,-0.335,-0.335,0.0,32.0,-0.22,246.0
641511,Jason Delay,batter,-0.338,0.122,-0.46,29.0,-0.46,354.0
592348,Niko Goodrum,batter,-0.34,-0.34,0.0,32.0,-0.43,370.0
668674,Lucas Erceg,pitcher,-0.343,0.157,-0.5,29.0,-0.02,55.0
571945,Miles Mikolas,pitcher,-0.345,-0.345,0.0,35.0,4.5,451.5
548389,Ross Stripling,pitcher,-0.348,-0.348,0.0,34.0,3.72,324.2
685503,Kohei Arihara,pitcher,-0.349,-0.349,0.0,31.0,-1.5,60.2
642232,Ryan Yarbrough,pitcher,-0.35,-0.35,0.0,32.0,-0.26,324.2
592444,JaCoby Jones,batter,-0.35,-0.35,0.0,32.0,-0.55,105.0
592325,Ben Gamel,batter,-0.355,-0.355,0.0,32.0,-0.31,838.0
663687,Hogan Harris,pitcher,-0.356,-0.356,0.0,27.0,-0.76,63.0
643230,Steven Brault,pitcher,-0.357,-0.357,0.0,32.0,0.22,36.2
664731,P. J. Higgins,batter,-0.366,0.134,-0.5,31.0,-0.53,254.0
541645,Avisaíl García,batter,-0.367,-0.651,0.284,33.0,1.36,1029.0
643265,Garrett Cooper,batter,-0.368,-0.368,0.0,33.0,1.73,1176.0
592656,Henry Ramos,batter,-0.38,-0.38,0.0,32.0,-0.4,141.0
457763,Buster Posey,batter,-0.38,-0.38,0.0,37.0,3.56,474.0
571656,Buck Farmer,pitcher,-0.384,-0.384,0.0,33.0,1.56,157.1
608723,Austin Voth,pitcher,-0.391,-0.391,0.0,32.0,0.08,192.5
519317,Giancarlo Stanton,batter,-0.395,-0.672,0.277,34.0,3.01,1485.0
605200,Zach Davies,pitcher,-0.402,-0.402,0.0,31.0,-1.55,364.2
663158,Robert Suarez,pitcher,-0.409,-0.409,0.0,33.0,1.5,83.4
516770,Starlin Castro,batter,-0.41,-0.41,0.0,34.0,1.08,346.0
608701,Rob Refsnyder,batter,-0.415,-0.415,0.0,33.0,1.55,577.0
543257,Robbie Grossman,batter,-0.418,-0.418,0.0,34.0,3.63,1591.0
641525,Brandon Dixon,batter,-0.422,-0.422,0.0,32.0,-0.28,100.0
592741,Chasen Shreve,pitcher,-0.422,-0.746,0.324,33.0,0.94,126.4
656954,Justus Sheffield,pitcher,-0.423,-0.423,0.0,28.0,-1.88,91.3
663432,Tanner Rainey,pitcher,-0.425,-0.028,-0.398,31.0,-0.73,62.2
660294,Yoshi Tsutsugo,batter,-0.428,-0.924,0.497,32.0,-2.48,455.0
663897,Luke Williams,batter,-0.431,0.069,-0.5,27.0,-0.4,263.0
674370,Osvaldo Bido,pitcher,-0.449,0.009,-0.458,28.0,-0.24,50.2
572204,Trayce Thompson,batter,-0.451,-0.451,0.0,33.0,1.95,485.0
592222,Alex Claudio,pitcher,-0.451,-0.451,0.0,32.0,-0.03,35.4
677976,Randy Dobnak,pitcher,-0.454,-0.454,0.0,29.0,-1.28,50.2
542208,Carlos Pérez,batter,-0.466,-0.466,0.0,33.0,0.45,189.0
571976,Wil Myers,batter,-0.467,-0.467,0.0,33.0,1.62,957.0
664901,Danny Mendick,batter,-0.474,0.026,-0.5,30.0,-0.68,361.0
571980,Tyler Naquin,batter,-0.476,-0.77,0.294,33.0,0.26,796.0
570488,Phillips Valdéz,pitcher,-0.484,-0.484,0.0,32.0,-0.32,56.1
656730,Trevor Megill,pitcher,-0.484,-0.128,-0.355,30.0,-1.17,103.4
649557,Aledmys Díaz,batter,-0.485,-0.485,0.0,33.0,1.7,1020.0
656793,Nick Nelson,pitcher,-0.489,0.011,-0.5,28.0,-0.56,88.4
621249,Duane Underwood,pitcher,-0.498,0.002,-0.5,29.0,-0.25,153.4
596748,Maikel Franco,batter,-0.509,-0.509,0.0,31.0,-2.59,791.0
572122,Kyle Seager,batter,-0.515,-0.515,0.0,36.0,1.9,670.0
572287,Mike Zunino,batter,-0.517,-0.517,0.0,33.0,2.29,653.0
622110,Matt Duffy,batter,-0.517,-0.517,0.0,33.0,1.45,778.0
613564,Jason Vosler,batter,-0.518,-0.018,-0.5,30.0,-1.2,258.0
502110,J. D. Martinez,batter,-0.522,-0.522,0.0,36.0,6.3,1759.0
642701,Dennis Santana,pitcher,-0.537,-0.157,-0.38,28.0,-0.94,122.6
607200,Erick Fedde,pitcher,-0.538,-0.538,0.0,31.0,-1.66,260.1
553902,Willians Astudillo,batter,-0.543,-0.543,0.0,32.0,-1.29,271.0
643256,Adam Cimber,pitcher,-0.544,-0.544,0.0,33.0,1.96,162.6
543592,Austin Nola,batter,-0.546,-0.81,0.264,34.0,2.28,791.0
669912,Kirby Snead,pitcher,-0.559,-0.059,-0.5,29.0,-0.54,62.6
643338,Chad Green,pitcher,-0.568,-0.568,0.0,33.0,2.11,113.2
595284,Andrew Knapp,batter,-0.57,-0.57,0.0,32.0,-1.67,205.0
457759,Justin Turner,batter,-0.57,-0.57,0.0,39.0,7.88,1824.0
571882,Derek Law,pitcher,-0.572,-0.572,0.0,33.0,1.17,89.2
570257,Joely Rodríguez,pitcher,-0.578,-0.578,0.0,32.0,-0.66,107.2
641941,Emilio Pagán,pitcher,-0.579,-0.579,0.0,33.0,0.73,197.2
571510,Matt Boyd,pitcher,-0.58,-0.58,0.0,33.0,1.6,162.4
608596,Tom Murphy,batter,-0.585,-0.236,-0.349,33.0,2.69,526.0
518633,Danny Duffy,pitcher,-0.596,-0.596,0.0,35.0,2.01,61.0
594965,Daniel Ponce de Leon,pitcher,-0.597,-0.597,0.0,32.0,-0.65,33.1
543685,Anthony Rendon,batter,-0.609,-1.031,0.422,34.0,1.12,625.0
572228,Luke Voit,batter,-0.617,-0.617,0.0,33.0,0.74,883.0
554431,Tyler Matzek,pitcher,-0.622,-0.122,-0.5,33.0,2.19,121.4
572403,Drew VerHagen,pitcher,-0.625,-0.923,0.298,33.0,-0.22,82.2
657757,Gavin Sheets,batter,-0.628,-0.326,-0.302,28.0,-1.85,945.0
592346,Chi Chi González,pitcher,-0.63,-0.63,0.0,32.0,-1.03,127.4
571670,Dylan Floro,pitcher,-0.637,-0.374,-0.263,33.0,2.3,173.4
641505,Jonathan Davis,batter,-0.638,-0.379,-0.259,32.0,-0.27,298.0
573009,Joe Mantiply,pitcher,-0.639,-0.639,0.0,33.0,0.99,145.4
570256,Gregory Polanco,batter,-0.641,-0.641,0.0,32.0,-1.56,382.0
592314,Mike Foltynewicz,pitcher,-0.642,-0.642,0.0,32.0,-0.61,139.0
656354,Austin Davis,pitcher,-0.644,-0.144,-0.5,31.0,-0.74,82.2
543101,Anthony DeSclafani,pitcher,-0.657,-0.657,0.0,34.0,3.56,287.3
554340,Yimi García,pitcher,-0.662,-0.662,0.0,33.0,1.0,195.3
543294,Kyle Hendricks,pitcher,-0.662,-0.662,0.0,34.0,2.35,402.1
571479,Andrew Bellatti,pitcher,-0.665,-0.285,-0.38,32.0,0.53,88.4
608671,Travis Jankowski,batter,-0.665,-0.32,-0.345,33.0,1.92,518.0
573668,Juan Minaya,pitcher,-0.668,-0.668,0.0,33.0,1.05,49.2
514917,César Hernández,batter,-0.673,-0.673,0.0,34.0,1.02,1265.0
623433,Nick Anderson,pitcher,-0.674,-0.674,0.0,33.0,0.63,41.1
516416,Jean Segura,batter,-0.678,-0.678,0.0,34.0,3.57,1341.0
642121,Cole Sulser,pitcher,-0.683,-1.145,0.462,34.0,1.74,102.2
669952,Mitch White,pitcher,-0.684,-0.279,-0.405,29.0,-1.33,157.4
608703,Matt Reynolds,batter,-0.685,-0.685,0.0,33.0,0.55,277.0
543510,James McCann,batter,-0.693,-1.193,0.5,34.0,0.12,829.0
623211,Huascar Brazobán,pitcher,-0.693,-0.693,0.0,34.0,1.79,91.2
489119,Wade Miley,pitcher,-0.706,-0.706,0.0,37.0,8.0,320.1
571800,Drew Hutchison,pitcher,-0.711,-0.711,0.0,33.0,0.39,126.2
593833,Wander Suero,pitcher,-0.712,-0.712,0.0,32.0,-1.33,50.2
571912,Luke Maile,batter,-0.72,-0.409,-0.311,33.0,1.77,445.0
623168,Tyler Heineman,batter,-0.736,-0.736,0.0,33.0,0.36,221.0
607054,Jace Peterson,batter,-0.738,-0.738,0.0,34.0,2.22,1064.0
571718,Brian Goodwin,batter,-0.741,-0.741,0.0,33.0,-0.63,271.0
621219,Alec Mills,pitcher,-0.741,-0.741,0.0,32.0,-1.33,137.2
542454,Danny Santana,batter,-0.745,-0.745,0.0,33.0,-0.23,130.0
572039,Stephen Piscotty,batter,-0.746,-1.071,0.325,33.0,-1.37,327.0
543518,Scott McGough,pitcher,-0.774,-1.274,0.5,34.0,0.06,70.1
506433,Yu Darvish,pitcher,-0.782,-0.782,0.0,37.0,6.89,521.4
605177,Andrew Chafin,pitcher,-0.783,-0.783,0.0,34.0,3.03,176.4
593619,Domingo Tapia,pitcher,-0.784,-0.284,-0.5,32.0,0.9,67.4
594798,Jacob deGrom,pitcher,-0.803,-0.803,0.0,36.0,6.68,192.2
543309,Kyle Higashioka,batter,-0.821,-1.131,0.31,34.0,0.78,728.0
552640,Andrew Kittredge,pitcher,-0.836,-0.836,0.0,34.0,2.94,107.2
621389,Ty Blach,pitcher,-0.84,-0.84,0.0,33.0,0.08,122.1
573124,Taylor Rogers,pitcher,-0.842,-0.842,0.0,33.0,0.26,155.4
542888,Shawn Armstrong,pitcher,-0.849,-0.399,-0.449,33.0,1.3,152.0
592644,Adam Plutko,pitcher,-0.85,-0.85,0.0,32.0,-1.05,56.1
543901,Ryan Weber,pitcher,-0.855,-0.855,0.0,33.0,0.37,33.5
643493,Austin Pruitt,pitcher,-0.865,-0.865,0.0,34.0,1.75,110.3
547989,José Abreu,batter,-0.869,-0.869,0.0,37.0,7.17,1998.0
607237,Amir Garrett,pitcher,-0.874,-0.374,-0.5,32.0,0.01,116.4
571875,Jake Lamb,batter,-0.877,-0.877,0.0,33.0,-0.28,335.0
572020,James Paxton,pitcher,-0.889,-1.378,0.489,35.0,1.01,97.1
571740,Billy Hamilton,batter,-0.89,-0.89,0.0,33.0,0.24,160.0
592743,Andrelton Simmons,batter,-0.891,-0.891,0.0,34.0,1.19,536.0
623437,Justin Topa,pitcher,-0.898,-0.621,-0.276,33.0,0.68,79.2
608652,Luke Farrell,pitcher,-0.901,-0.901,0.0,33.0,0.03,39.2
592454,Tommy Kahnle,pitcher,-0.915,-0.915,0.0,34.0,1.4,54.4
518595,Travis d'Arnaud,batter,-0.92,-0.92,0.0,35.0,3.23,1032.0
501303,Ehire Adrianza,batter,-0.925,-1.425,0.5,34.0,-0.3,340.0
500779,Jose Quintana,pitcher,-0.93,-0.43,-0.5,35.0,4.28,309.2
613534,Austin Adams,pitcher,-0.943,-0.943,0.0,33.0,0.04,71.4
572125,Sam Selman,pitcher,-0.943,-0.943,0.0,33.0,-0.16,43.1
621532,Anthony Bemboom,batter,-0.956,-1.456,0.5,34.0,-0.46,100.0
667297,Tommy Nance,pitcher,-0.959,-0.959,0.0,33.0,-0.37,71.4
462101,Elvis Andrus,batter,-0.96,-0.516,-0.444,35.0,4.39,1524.0
608717,Chris Stratton,pitcher,-0.963,-0.517,-0.446,33.0,1.5,228.4
593576,Héctor Neris,pitcher,-0.964,-0.575,-0.389,35.0,4.25,221.4
543228,Yan Gomes,batter,-0.966,-0.966,0.0,36.0,5.0,1087.0
521230,Liam Hendriks,pitcher,-0.969,-0.969,0.0,35.0,4.32,136.2
547942,Kwang Hyun Kim,pitcher,-0.978,-0.978,0.0,35.0,1.03,106.2
543507,Trevor May,pitcher,-0.981,-0.981,0.0,34.0,1.47,135.5
542340,Jonathan Villar,batter,-0.982,-0.619,-0.363,33.0,0.49,725.0
606160,Rafael Montero,pitcher,-0.992,-0.992,0.0,33.0,-0.58,198.4
519043,Matt Moore,pitcher,-1.008,-0.691,-0.317,35.0,3.69,199.2
606965,Chris Devenski,pitcher,-1.017,-1.017,0.0,33.0,-0.54,65.4
600301,Taylor Motter,batter,-1.02,-1.494,0.474,34.0,-0.73,117.0
571710,Mychal Givens,pitcher,-1.032,-1.032,0.0,34.0,1.98,117.2
608700,Kevin Plawecki,batter,-1.034,-1.034,0.0,33.0,-1.01,367.0
593372,Carlos Martínez,pitcher,-1.036,-1.036,0.0,32.0,-1.25,82.1
593160,Whit Merrifield,batter,-1.037,-0.705,-0.333,35.0,4.35,1870.0
608686,Jack Mayfield,batter,-1.043,-0.748,-0.295,33.0,-0.02,364.0
598287,Noé Ramirez,pitcher,-1.048,-1.455,0.407,34.0,0.0,86.0
501381,Michael Pineda,pitcher,-1.066,-1.566,0.5,35.0,1.03,155.3
641531,Hunter Dozier,batter,-1.077,-1.077,0.0,32.0,-3.72,1134.0
543475,Jordan Lyles,pitcher,-1.081,-1.081,0.0,33.0,-0.31,536.2
594807,Adam Duvall,batter,-1.087,-0.66,-0.427,35.0,4.39,1287.0
571946,Shelby Miller,pitcher,-1.101,-0.601,-0.5,33.0,1.02,63.2
543859,Michael Tonkin,pitcher,-1.108,-1.108,0.0,34.0,0.27,80.2
605412,Joe Panik,batter,-1.113,-1.113,0.0,33.0,-1.56,257.0
607732,Jacob Stallings,batter,-1.126,-1.126,0.0,34.0,1.42,1089.0
641755,Tyler Kinley,pitcher,-1.136,-0.636,-0.5,33.0,1.29,110.2
519242,Chris Sale,pitcher,-1.144,-1.144,0.0,35.0,2.58,158.6
628338,Guillermo Heredia,batter,-1.147,-0.745,-0.402,33.0,-0.04,433.0
502043,Kyle Gibson,pitcher,-1.152,-1.152,0.0,36.0,4.67,547.0
543305,Aaron Hicks,batter,-1.155,-0.811,-0.344,34.0,1.56,905.0
545350,Jake Marisnick,batter,-1.191,-0.691,-0.5,33.0,0.71,363.0
518792,Jason Heyward,batter,-1.2,-0.752,-0.448,34.0,1.64,888.0
518397,Scott Alexander,pitcher,-1.204,-1.204,0.0,34.0,1.01,80.3
519151,Ryan Pressly,pitcher,-1.22,-1.22,0.0,35.0,2.84,203.4
544365,Manny Banuelos,pitcher,-1.225,-0.963,-0.261,33.0,-0.25,41.0
518886,Craig Kimbrel,pitcher,-1.226,-1.226,0.0,36.0,4.3,196.2
570663,Hansel Robles,pitcher,-1.231,-1.231,0.0,33.0,-0.93,98.3
605113,Nick Ahmed,batter,-1.24,-1.24,0.0,34.0,0.43,737.0
458681,Lance Lynn,pitcher,-1.246,-1.746,0.5,37.0,5.29,467.5
571466,Tucker Barnhart,batter,-1.248,-0.882,-0.366,33.0,-0.26,819.0
456781,Donovan Solano,batter,-1.25,-1.25,0.0,36.0,3.66,1120.0
502054,Tommy Pham,batter,-1.257,-1.257,0.0,36.0,3.41,1728.0
592767,Drew Smyly,pitcher,-1.259,-1.259,0.0,35.0,2.36,382.2
500871,Eduardo Escobar,batter,-1.264,-1.264,0.0,35.0,2.61,1471.0
474832,Brandon Belt,batter,-1.265,-0.98,-0.286,36.0,5.02,1091.0
543272,Brad Hand,pitcher,-1.278,-1.278,0.0,34.0,0.43,168.6
660261,Shintaro Fujinami,pitcher,-1.289,-1.289,0.0,30.0,-1.98,79.0
598265,Jackie Bradley,batter,-1.291,-1.687,0.396,34.0,-1.79,912.0
544369,Didi Gregorius,batter,-1.31,-1.576,0.266,34.0,-1.41,640.0
642851,Austin Wynns,batter,-1.337,-0.837,-0.5,33.0,-0.25,461.0
578428,Jose Iglesias,batter,-1.338,-0.838,-0.5,34.0,0.42,978.0
503449,Wily Peralta,pitcher,-1.355,-0.873,-0.482,35.0,2.78,131.3
605131,Austin Barnes,batter,-1.355,-1.355,0.0,34.0,0.03,644.0
545343,Louis Head,pitcher,-1.367,-1.367,0.0,34.0,0.2,63.2
541640,Erasmo Ramírez,pitcher,-1.37,-1.37,0.0,34.0,0.38,172.4
608718,Brent Suter,pitcher,-1.376,-0.957,-0.419,34.0,1.53,208.4
595465,Dan Winkler,pitcher,-1.378,-1.378,0.0,34.0,-0.16,39.2
543105,Alex Dickerson,batter,-1.38,-1.38,0.0,34.0,-0.54,352.0
543333,Eric Hosmer,batter,-1.381,-0.906,-0.475,34.0,1.78,1084.0
572143,Burch Smith,pitcher,-1.391,-1.391,0.0,34.0,-0.2,43.1
643361,Kevin Herget,pitcher,-1.407,-0.907,-0.5,33.0,0.04,31.1
592200,Curt Casali,batter,-1.41,-1.41,0.0,35.0,2.09,504.0
518585,Fernando Cruz,pitcher,-1.424,-1.032,-0.392,34.0,1.03,80.2
657193,Eddy Alvarez,batter,-1.428,-1.428,0.0,34.0,-0.34,101.0
425844,Zack Greinke,pitcher,-1.44,-1.44,0.0,40.0,4.73,456.2
543056,Danny Coulombe,pitcher,-1.445,-0.945,-0.5,34.0,1.67,98.3
544727,Jeurys Familia,pitcher,-1.455,-1.732,0.277,34.0,-1.12,115.4
455119,Chris Martin,pitcher,-1.458,-1.458,0.0,38.0,4.58,156.3
542583,Jesús Aguilar,batter,-1.464,-1.464,0.0,34.0,-0.35,1132.0
519008,T. J. McFarland,pitcher,-1.477,-1.977,0.5,35.0,0.02,72.5
572041,AJ Pollock,batter,-1.484,-1.794,0.309,36.0,2.7,1129.0
467793,Carlos Santana,batter,-1.491,-1.491,0.0,38.0,3.63,1817.0
543022,Tyler Chatwood,pitcher,-1.495,-1.495,0.0,34.0,-0.41,32.0
519293,Will Smith,pitcher,-1.497,-1.237,-0.26,34.0,0.97,198.2
518626,Josh Donaldson,batter,-1.503,-1.503,0.0,38.0,5.36,1322.0
543606,Jake Odorizzi,pitcher,-1.523,-1.23,-0.293,34.0,0.39,220.1
605154,John Brebbia,pitcher,-1.524,-1.024,-0.5,34.0,1.39,124.2
543768,Travis Shaw,batter,-1.532,-1.532,0.0,34.0,-1.23,274.0
621295,Nick Wittgren,pitcher,-1.557,-1.057,-0.5,33.0,-0.57,120.1
607391,Chris Mazza,pitcher,-1.559,-1.559,0.0,34.0,-0.56,32.2
518735,Yasmani Grandal,batter,-1.564,-1.564,0.0,35.0,1.76,1174.0
542882,Matt Andriese,pitcher,-1.572,-1.572,0.0,34.0,-0.56,48.1
