player_id,causal_war,causal_run_value,point_estimate_per_pa,park_adj_woba,raw_woba,pa,ci_low,ci_high,season,sparse,trad_war,pa_total,war_source,position,ip_total,rank_causal,rank_trad,rank_diff
666135,-0.19,-1.94,-0.0048,0.32,0.324,504,,,2023-2024,False,0.11559054337617919,508.0,season_batting_stats.war,batter,,197,348,151
669304,-0.2,-1.99,-0.0043,0.316,0.32,575,,,2023-2024,False,1.1850774963218045,581.0,season_batting_stats.war,batter,,199,234,35
666181,-0.2,-2.01,-0.0035,0.327,0.33,712,,,2023-2024,False,-0.009316641250248567,717.0,season_batting_stats.war,batter,,199,356,157
602104,-0.2,-1.99,-0.0036,0.323,0.327,701,,,2023-2024,False,1.575495761109479,706.0,season_batting_stats.war,batter,,199,190,-9
669357,-0.2,-2.01,-0.0029,0.321,0.324,856,,,2023-2024,False,1.4880137949424859,866.0,season_batting_stats.war,batter,,199,203,4
596129,-0.2,-2.05,-0.0065,0.315,0.322,392,,,2023-2024,False,0.093040202692825,398.0,season_batting_stats.war,batter,,199,352,153
660766,-0.23,-2.3,-0.0093,0.311,0.32,311,,,2023-2024,False,0.2967515866847555,314.0,season_batting_stats.war,batter,,204,329,125
408234,-0.24,-2.35,-0.0081,0.307,0.315,365,,,2023-2024,False,-0.30000001192092896,370.0,season_batting_stats.war,batter,,205,391,186
543807,-0.24,-2.4,-0.0023,0.319,0.321,1295,,,2023-2024,False,1.4941903372407417,1303.0,season_batting_stats.war,batter,,205,200,-5
660162,-0.25,-2.51,-0.008,0.316,0.324,393,,,2023-2024,False,0.5885820842500943,402.0,season_batting_stats.war,batter,,207,298,91
664238,-0.25,-2.52,-0.0052,0.313,0.318,603,,,2023-2024,False,1.6598019151404353,606.0,season_batting_stats.war,batter,,207,182,-25
645801,-0.26,-2.6,-0.0104,0.306,0.316,312,,,2023-2024,False,0.5368370520421111,313.0,season_batting_stats.war,batter,,209,307,98
664983,-0.29,-2.89,-0.0046,0.323,0.327,786,,,2023-2024,False,1.1683271237022372,807.0,season_batting_stats.war,batter,,210,235,25
677649,-0.34,-3.43,-0.0059,0.312,0.318,721,,,2023-2024,False,0.7360359188683784,724.0,season_batting_stats.war,batter,,211,275,64
543309,-0.35,-3.55,-0.0082,0.309,0.317,543,,,2023-2024,False,0.6028440337662303,545.0,season_batting_stats.war,batter,,212,293,81
681624,-0.35,-3.47,-0.0094,0.308,0.317,460,,,2023-2024,False,1.2000000476837158,463.0,season_batting_stats.war,batter,,212,232,20
669707,-0.37,-3.73,-0.0071,0.309,0.316,654,,,2023-2024,False,1.60102287539999,655.0,season_batting_stats.war,batter,,214,187,-27
682928,-0.38,-3.82,-0.004,0.32,0.324,1201,,,2023-2024,False,3.390592091569775,1216.0,season_batting_stats.war,batter,,215,58,-157
669242,-0.38,-3.77,-0.0064,0.317,0.323,735,,,2023-2024,False,1.7258822988061344,748.0,season_batting_stats.war,batter,,215,174,-41
671277,-0.38,-3.75,-0.0047,0.319,0.324,999,,,2023-2024,False,1.4532475734701251,1010.0,season_batting_stats.war,batter,,215,209,-6
668939,-0.38,-3.84,-0.0036,0.331,0.335,1331,,,2023-2024,False,3.7536702733514566,1346.0,season_batting_stats.war,batter,,215,45,-170
630105,-0.4,-3.97,-0.0042,0.316,0.32,1185,,,2023-2024,False,1.4240149530092083,1203.0,season_batting_stats.war,batter,,219,213,-6
676475,-0.42,-4.18,-0.0056,0.316,0.322,938,,,2023-2024,False,0.6174840742995025,942.0,season_batting_stats.war,batter,,220,291,71
669701,-0.43,-4.33,-0.0066,0.315,0.322,816,,,2023-2024,False,2.792038822058335,824.0,season_batting_stats.war,batter,,221,89,-132
687952,-0.44,-4.4,-0.0151,0.295,0.31,363,,,2023-2024,False,-0.053489005991390774,364.0,season_batting_stats.war,batter,,222,363,141
687401,-0.44,-4.43,-0.0101,0.305,0.315,550,,,2023-2024,False,2.6375539031268347,556.0,season_batting_stats.war,batter,,222,94,-128
666158,-0.45,-4.55,-0.0108,0.307,0.318,527,,,2023-2024,False,2.009999990463257,530.0,season_batting_stats.war,batter,,224,145,-79
621020,-0.47,-4.73,-0.0048,0.317,0.322,1222,,,2023-2024,False,4.576750677063831,1231.0,season_batting_stats.war,batter,,225,23,-202
665161,-0.47,-4.72,-0.0045,0.318,0.322,1312,,,2023-2024,False,3.8894602544661585,1334.0,season_batting_stats.war,batter,,225,41,-184
621550,-0.48,-4.77,-0.0127,0.304,0.317,469,,,2023-2024,False,0.1519747869808133,476.0,season_batting_stats.war,batter,,227,344,117
571657,-0.48,-4.76,-0.0098,0.305,0.315,610,,,2023-2024,False,0.8808780313507328,615.0,season_batting_stats.war,batter,,227,261,34
656555,-0.48,-4.77,-0.0113,0.303,0.314,526,,,2023-2024,False,-0.10999999940395355,527.0,season_batting_stats.war,batter,,227,370,143
672284,-0.49,-4.94,-0.0073,0.311,0.318,850,,,2023-2024,False,1.24795370095038,865.0,season_batting_stats.war,batter,,230,225,-5
605119,-0.49,-4.87,-0.0168,0.285,0.302,362,,,2023-2024,False,0.46153005338757414,366.0,season_batting_stats.war,batter,,230,315,85
596103,-0.51,-5.06,-0.015,0.301,0.316,421,,,2023-2024,False,0.24168646080760095,421.0,season_batting_stats.war,batter,,232,334,102
682626,-0.52,-5.21,-0.008,0.308,0.316,809,,,2023-2024,False,0.8829310294148958,812.0,season_batting_stats.war,batter,,233,259,26
641943,-0.53,-5.31,-0.0197,0.288,0.308,336,,,2023-2024,False,-0.18894737181172036,342.0,season_batting_stats.war,batter,,234,377,143
621438,-0.54,-5.37,-0.0105,0.303,0.313,638,,,2023-2024,False,1.372109389398247,640.0,season_batting_stats.war,batter,,235,218,-17
642708,-0.54,-5.42,-0.0077,0.309,0.317,880,,,2023-2024,False,0.249719414638416,891.0,season_batting_stats.war,batter,,235,333,98
572761,-0.55,-5.47,-0.0177,0.29,0.307,386,,,2023-2024,False,-0.23639594052497506,394.0,season_batting_stats.war,batter,,237,384,147
641432,-0.58,-5.85,-0.0182,0.292,0.31,401,,,2023-2024,False,-0.20260545404318248,403.0,season_batting_stats.war,batter,,238,379,141
683734,-0.58,-5.78,-0.0059,0.315,0.321,1228,,,2023-2024,False,0.568444062308129,1234.0,season_batting_stats.war,batter,,238,302,64
518595,-0.6,-5.96,-0.0117,0.301,0.312,637,,,2023-2024,False,0.6852631828179669,646.0,season_batting_stats.war,batter,,240,287,47
628451,-0.6,-6.01,-0.0119,0.305,0.316,633,,,2023-2024,False,1.643144685517317,636.0,season_batting_stats.war,batter,,240,185,-55
676914,-0.6,-5.96,-0.0126,0.302,0.315,593,,,2023-2024,False,0.326824336363053,592.0,season_batting_stats.war,batter,,240,326,86
643446,-0.61,-6.13,-0.0068,0.311,0.318,1119,,,2023-2024,False,2.054739645699537,1133.0,season_batting_stats.war,batter,,243,141,-102
672386,-0.62,-6.21,-0.0096,0.305,0.314,806,,,2023-2024,False,1.9047303638037514,816.0,season_batting_stats.war,batter,,244,158,-86
693304,-0.64,-6.42,-0.0157,0.294,0.31,510,,,2023-2024,False,0.6892038984206116,515.0,season_batting_stats.war,batter,,245,286,41
643289,-0.64,-6.41,-0.0085,0.31,0.318,940,,,2023-2024,False,1.9068665005556542,951.0,season_batting_stats.war,batter,,245,157,-88
666624,-0.64,-6.44,-0.0078,0.311,0.319,1031,,,2023-2024,False,0.2656250216066837,1040.0,season_batting_stats.war,batter,,245,331,86
621035,-0.66,-6.62,-0.0128,0.3,0.313,647,,,2023-2024,False,0.8379172904568098,653.0,season_batting_stats.war,batter,,248,265,17
657136,-0.67,-6.71,-0.0095,0.312,0.321,880,,,2023-2024,False,1.95017980029074,890.0,season_batting_stats.war,batter,,249,151,-98
444482,-0.67,-6.69,-0.0121,0.306,0.318,691,,,2023-2024,False,0.7750499279965007,701.0,season_batting_stats.war,batter,,249,274,25
543305,-0.67,-6.74,-0.0222,0.29,0.312,380,,,2023-2024,False,0.33199997490102595,385.0,season_batting_stats.war,batter,,249,323,74
641658,-0.68,-6.79,-0.0177,0.292,0.309,480,,,2023-2024,False,0.8025409753938191,488.0,season_batting_stats.war,batter,,252,271,19
681297,-0.69,-6.9,-0.0134,0.306,0.319,642,,,2023-2024,False,2.414558075195135,645.0,season_batting_stats.war,batter,,253,116,-137
519058,-0.7,-6.96,-0.0228,0.285,0.307,381,,,2023-2024,False,-0.09000000357627869,386.0,season_batting_stats.war,batter,,254,368,114
650391,-0.7,-6.98,-0.0106,0.305,0.315,823,,,2023-2024,False,-0.023902169631033924,838.0,season_batting_stats.war,batter,,254,357,103
669224,-0.72,-7.25,-0.0167,0.294,0.311,542,,,2023-2024,False,2.2153308328364374,544.0,season_batting_stats.war,batter,,256,126,-130
663757,-0.72,-7.19,-0.012,0.299,0.311,749,,,2023-2024,False,1.414280066159383,764.0,season_batting_stats.war,batter,,256,214,-42
681082,-0.72,-7.19,-0.0071,0.312,0.319,1265,,,2023-2024,False,3.394760855506448,1275.0,season_batting_stats.war,batter,,256,57,-199
665839,-0.73,-7.32,-0.0248,0.284,0.308,369,,,2023-2024,False,-0.32370969028242175,372.0,season_batting_stats.war,batter,,259,397,138
519203,-0.73,-7.32,-0.0111,0.302,0.313,826,,,2023-2024,False,0.35105515743116683,834.0,season_batting_stats.war,batter,,259,322,63
462101,-0.75,-7.51,-0.0238,0.277,0.301,394,,,2023-2024,False,0.6600000262260437,406.0,season_batting_stats.war,batter,,261,289,28
672761,-0.75,-7.5,-0.0214,0.292,0.313,438,,,2023-2024,False,0.5899999737739563,445.0,season_batting_stats.war,batter,,261,297,36
592669,-0.75,-7.45,-0.0096,0.307,0.316,970,,,2023-2024,False,-0.22421267333084333,978.0,season_batting_stats.war,batter,,261,381,120
656413,-0.76,-7.57,-0.0197,0.292,0.312,480,,,2023-2024,False,0.6969262226561054,488.0,season_batting_stats.war,batter,,264,284,20
572138,-0.77,-7.66,-0.0187,0.29,0.309,512,,,2023-2024,False,0.020525290982268664,514.0,season_batting_stats.war,batter,,265,355,90
647351,-0.77,-7.72,-0.0253,0.277,0.302,382,,,2023-2024,False,0.592000013589859,385.0,season_batting_stats.war,batter,,265,295,30
668472,-0.78,-7.81,-0.0283,0.267,0.295,345,,,2023-2024,False,-1.340000033378601,345.0,season_batting_stats.war,batter,,267,427,160
543685,-0.79,-7.9,-0.0237,0.277,0.3,416,,,2023-2024,False,0.358741099116638,421.0,season_batting_stats.war,batter,,268,321,53
663853,-0.8,-7.98,-0.0322,0.268,0.3,310,,,2023-2024,False,0.572057886234817,311.0,season_batting_stats.war,batter,,269,300,31
655316,-0.81,-8.08,-0.022,0.281,0.303,458,,,2023-2024,False,0.8328384146029252,458.0,season_batting_stats.war,batter,,270,267,-3
607732,-0.82,-8.19,-0.0188,0.292,0.311,546,,,2023-2024,False,0.4565473939950223,559.0,season_batting_stats.war,batter,,271,316,45
593160,-0.82,-8.22,-0.0112,0.302,0.313,917,,,2023-2024,False,0.530516678489448,929.0,season_batting_stats.war,batter,,271,308,37
682641,-0.82,-8.25,-0.0255,0.273,0.299,405,,,2023-2024,False,-0.29371638504975,409.0,season_batting_stats.war,batter,,271,389,118
666176,-0.82,-8.19,-0.0201,0.286,0.306,509,,,2023-2024,False,0.7356140543842873,513.0,season_batting_stats.war,batter,,271,276,5
690993,-0.82,-8.24,-0.0179,0.293,0.311,576,,,2023-2024,False,1.0199999809265137,580.0,season_batting_stats.war,batter,,271,251,-20
691026,-0.83,-8.27,-0.0135,0.297,0.311,765,,,2023-2024,False,4.089935525674228,774.0,season_batting_stats.war,batter,,276,35,-241
669222,-0.83,-8.29,-0.0175,0.292,0.31,593,,,2023-2024,False,-0.6240200815563226,597.0,season_batting_stats.war,batter,,276,412,136
669127,-0.84,-8.45,-0.0104,0.302,0.312,1016,,,2023-2024,False,1.892968711676076,1024.0,season_batting_stats.war,batter,,278,162,-116
680911,-0.85,-8.46,-0.0313,0.259,0.291,338,,,2023-2024,False,0.22140762507041528,341.0,season_batting_stats.war,batter,,279,338,59
624415,-0.86,-8.56,-0.0189,0.287,0.306,567,,,2023-2024,False,0.40207017283690605,570.0,season_batting_stats.war,batter,,280,317,37
663898,-0.87,-8.74,-0.0151,0.307,0.322,726,,,2023-2024,False,0.7162380209536624,731.0,season_batting_stats.war,batter,,281,279,-2
643265,-0.87,-8.65,-0.0191,0.284,0.303,565,,,2023-2024,False,-0.37527051900901925,573.0,season_batting_stats.war,batter,,281,400,119
671221,-0.88,-8.77,-0.0309,0.27,0.301,355,,,2023-2024,False,0.5863764090201912,356.0,season_batting_stats.war,batter,,283,299,16
608841,-0.88,-8.77,-0.0114,0.303,0.314,963,,,2023-2024,False,0.22923712539918645,970.0,season_batting_stats.war,batter,,283,336,53
672695,-0.89,-8.95,-0.0123,0.316,0.328,912,,,2023-2024,False,2.618308665132422,946.0,season_batting_stats.war,batter,,285,97,-188
665923,-0.9,-8.98,-0.0203,0.281,0.301,552,,,2023-2024,False,-0.3068683384470244,562.0,season_batting_stats.war,batter,,286,394,108
664034,-0.91,-9.12,-0.0096,0.302,0.311,1190,,,2023-2024,False,0.1901666820049286,1200.0,season_batting_stats.war,batter,,287,339,52
594807,-0.91,-9.08,-0.0168,0.296,0.313,676,,,2023-2024,False,0.1543338415737906,683.0,season_batting_stats.war,batter,,287,343,56
621028,-0.92,-9.18,-0.0207,0.291,0.312,555,,,2023-2024,False,1.033687966882337,564.0,season_batting_stats.war,batter,,289,248,-41
680869,-0.92,-9.21,-0.0137,0.295,0.308,841,,,2023-2024,False,1.7673199586350352,847.0,season_batting_stats.war,batter,,289,168,-121
686527,-0.94,-9.35,-0.0318,0.265,0.297,368,,,2023-2024,False,0.03227027147202879,370.0,season_batting_stats.war,batter,,291,353,62
608336,-0.97,-9.72,-0.0207,0.285,0.306,588,,,2023-2024,False,0.38020270569501696,592.0,season_batting_stats.war,batter,,292,319,27
493329,-0.98,-9.82,-0.0298,0.265,0.295,412,,,2023-2024,False,-0.5094510728675596,419.0,season_batting_stats.war,batter,,293,405,112
543228,-0.98,-9.77,-0.024,0.277,0.301,509,,,2023-2024,False,1.4841553539905734,515.0,season_batting_stats.war,batter,,293,204,-89
593871,-0.98,-9.84,-0.0148,0.301,0.316,833,,,2023-2024,False,1.5630071238572387,838.0,season_batting_stats.war,batter,,293,191,-102
686681,-0.99,-9.86,-0.0148,0.297,0.312,833,,,2023-2024,False,0.7099643956223888,842.0,season_batting_stats.war,batter,,296,281,-15
666160,-0.99,-9.93,-0.0169,0.294,0.311,735,,,2023-2024,False,0.8812820789141532,741.0,season_batting_stats.war,batter,,296,260,-36
592178,-1.0,-9.98,-0.026,0.28,0.306,479,,,2023-2024,False,-0.9130612508374818,490.0,season_batting_stats.war,batter,,298,418,120
666152,-1.0,-9.98,-0.035,0.27,0.305,356,,,2023-2024,False,2.4479999917073987,355.0,season_batting_stats.war,batter,,298,111,-187
642136,-1.01,-10.06,-0.0256,0.274,0.3,492,,,2023-2024,False,0.46281947488717085,493.0,season_batting_stats.war,batter,,300,314,14
676356,-1.04,-10.44,-0.0323,0.26,0.292,404,,,2023-2024,False,0.5401474151037249,407.0,season_batting_stats.war,batter,,301,306,5
691016,-1.04,-10.42,-0.0372,0.252,0.289,350,,,2023-2024,False,-0.15905982790849146,351.0,season_batting_stats.war,batter,,301,375,74
641857,-1.04,-10.42,-0.0104,0.319,0.33,1253,,,2023-2024,False,2.6256132019015976,1272.0,season_batting_stats.war,batter,,301,95,-206
571912,-1.05,-10.49,-0.0375,0.252,0.289,350,,,2023-2024,False,0.3164872310992341,353.0,season_batting_stats.war,batter,,304,327,23
553869,-1.06,-10.56,-0.0153,0.306,0.321,861,,,2023-2024,False,1.3897266610608285,878.0,season_batting_stats.war,batter,,305,217,-88
642086,-1.07,-10.74,-0.0151,0.3,0.315,887,,,2023-2024,False,0.5909070453303058,893.0,season_batting_stats.war,batter,,306,296,-10
543257,-1.07,-10.66,-0.0196,0.295,0.314,679,,,2023-2024,False,-0.024452553939645308,685.0,season_batting_stats.war,batter,,306,358,52
500743,-1.09,-10.87,-0.0178,0.29,0.308,764,,,2023-2024,False,2.2512740964594955,777.0,season_batting_stats.war,batter,,308,123,-185
656775,-1.09,-10.94,-0.0142,0.302,0.317,961,,,2023-2024,False,2.561582665526732,973.0,season_batting_stats.war,batter,,308,104,-204
686894,-1.09,-10.87,-0.031,0.26,0.291,438,,,2023-2024,False,0.8303196125378892,438.0,season_batting_stats.war,batter,,308,268,-40
642731,-1.1,-10.99,-0.0152,0.291,0.306,903,,,2023-2024,False,1.201152596790364,911.0,season_batting_stats.war,batter,,311,231,-80
516782,-1.1,-10.95,-0.0183,0.286,0.305,749,,,2023-2024,False,0.02902087234641491,766.0,season_batting_stats.war,batter,,311,354,43
696285,-1.1,-11.04,-0.022,0.283,0.306,626,,,2023-2024,False,2.2942056489696383,642.0,season_batting_stats.war,batter,,311,121,-190
608671,-1.11,-11.05,-0.0277,0.276,0.303,499,,,2023-2024,False,1.0789286025932856,504.0,season_batting_stats.war,batter,,314,244,-70
663647,-1.11,-11.15,-0.0153,0.293,0.308,910,,,2023-2024,False,2.595798103351158,921.0,season_batting_stats.war,batter,,314,100,-214
595281,-1.12,-11.16,-0.0206,0.285,0.306,677,,,2023-2024,False,2.638464820350773,697.0,season_batting_stats.war,batter,,316,93,-223
663611,-1.13,-11.33,-0.0373,0.252,0.289,380,,,2023-2024,False,0.8732989384341485,388.0,season_batting_stats.war,batter,,317,263,-54
624512,-1.16,-11.63,-0.0406,0.25,0.291,358,,,2023-2024,False,-0.10164835222147323,364.0,season_batting_stats.war,batter,,318,369,51
518735,-1.17,-11.66,-0.0229,0.288,0.311,636,,,2023-2024,False,-0.11749997735023499,648.0,season_batting_stats.war,batter,,319,371,52
686217,-1.17,-11.7,-0.0192,0.29,0.309,762,,,2023-2024,False,1.872398992560833,767.0,season_batting_stats.war,batter,,319,163,-156
500871,-1.18,-11.83,-0.0498,0.231,0.28,297,,,2023-2024,False,-1.0399999618530273,309.0,season_batting_stats.war,batter,,321,420,99
665804,-1.18,-11.81,-0.0289,0.272,0.301,511,,,2023-2024,False,1.4630636211075534,519.0,season_batting_stats.war,batter,,321,207,-114
666310,-1.19,-11.88,-0.0234,0.282,0.306,635,,,2023-2024,False,0.9462870827145212,641.0,season_batting_stats.war,batter,,323,255,-68
663527,-1.2,-12.04,-0.039,0.245,0.284,386,,,2023-2024,False,-0.3056041068160442,389.0,season_batting_stats.war,batter,,324,393,69
518934,-1.21,-12.08,-0.0193,0.282,0.301,782,,,2023-2024,False,0.48612655386140075,790.0,season_batting_stats.war,batter,,325,312,-13
682622,-1.21,-12.13,-0.0415,0.245,0.286,365,,,2023-2024,False,-0.9073150486162264,365.0,season_batting_stats.war,batter,,325,417,92
668800,-1.22,-12.24,-0.0462,0.232,0.278,331,,,2023-2024,False,0.4876646779611439,334.0,season_batting_stats.war,batter,,327,311,-16
678882,-1.24,-12.37,-0.0235,0.284,0.307,657,,,2023-2024,False,2.622770134569394,657.0,season_batting_stats.war,batter,,328,96,-232
608348,-1.26,-12.6,-0.0341,0.257,0.292,462,,,2023-2024,False,0.37331896024788247,464.0,season_batting_stats.war,batter,,329,320,-9
641645,-1.27,-12.69,-0.0527,0.224,0.277,301,,,2023-2024,False,0.10491856791879921,307.0,season_batting_stats.war,batter,,330,351,21
680474,-1.27,-12.66,-0.0349,0.255,0.289,454,,,2023-2024,False,0.8100000023841858,459.0,season_batting_stats.war,batter,,330,269,-61
670097,-1.28,-12.81,-0.0481,0.231,0.28,333,,,2023-2024,False,0.33032257230051104,341.0,season_batting_stats.war,batter,,332,324,-8
680779,-1.28,-12.76,-0.0427,0.234,0.276,374,,,2023-2024,False,-1.2052254752708051,377.0,season_batting_stats.war,batter,,332,424,92
624431,-1.28,-12.77,-0.0397,0.243,0.282,402,,,2023-2024,False,0.5663390730757092,407.0,season_batting_stats.war,batter,,332,303,-29
543510,-1.29,-12.91,-0.0355,0.262,0.298,455,,,2023-2024,False,0.6013665888418086,461.0,season_batting_stats.war,batter,,335,294,-41
643396,-1.3,-13.03,-0.0191,0.284,0.303,851,,,2023-2024,False,2.0319719736311095,857.0,season_batting_stats.war,batter,,336,143,-193
641343,-1.32,-13.25,-0.0266,0.275,0.302,623,,,2023-2024,False,-0.5902564051823739,624.0,season_batting_stats.war,batter,,337,411,74
657077,-1.33,-13.33,-0.0132,0.3,0.313,1264,,,2023-2024,False,1.7407584209941718,1279.0,season_batting_stats.war,batter,,338,172,-166
669004,-1.33,-13.3,-0.0156,0.294,0.31,1065,,,2023-2024,False,-0.5404659991273231,1073.0,season_batting_stats.war,batter,,338,407,69
570482,-1.34,-13.38,-0.0243,0.276,0.3,687,,,2023-2024,False,0.6495251760208349,695.0,season_batting_stats.war,batter,,340,290,-50
668731,-1.35,-13.5,-0.0391,0.251,0.29,432,,,2023-2024,False,0.4777220841963905,439.0,season_batting_stats.war,batter,,341,313,-28
542194,-1.37,-13.75,-0.0364,0.249,0.285,472,,,2023-2024,False,0.5717954168364499,479.0,season_batting_stats.war,batter,,342,301,-41
592273,-1.39,-13.87,-0.0198,0.286,0.305,875,,,2023-2024,False,0.32696493268688026,883.0,season_batting_stats.war,batter,,343,325,-18
656896,-1.41,-14.13,-0.0293,0.27,0.299,603,,,2023-2024,False,-0.050960269368050114,604.0,season_batting_stats.war,batter,,344,362,18
676609,-1.42,-14.16,-0.0234,0.275,0.298,756,,,2023-2024,False,1.9255963498299276,763.0,season_batting_stats.war,batter,,345,152,-193
669477,-1.46,-14.6,-0.0471,0.231,0.278,387,,,2023-2024,False,-0.25035898012992663,390.0,season_batting_stats.war,batter,,346,385,39
663368,-1.46,-14.56,-0.03,0.273,0.303,607,,,2023-2024,False,1.69518030236979,610.0,season_batting_stats.war,batter,,346,177,-169
606992,-1.48,-14.78,-0.052,0.221,0.273,355,,,2023-2024,False,-0.5860220882115443,362.0,season_batting_stats.war,batter,,348,410,62
607680,-1.48,-14.75,-0.0351,0.258,0.293,526,,,2023-2024,False,0.18045541614407154,527.0,season_batting_stats.war,batter,,348,340,-8
596117,-1.49,-14.89,-0.0598,0.209,0.268,311,,,2023-2024,False,0.2258974289855896,312.0,season_batting_stats.war,batter,,350,337,-13
677950,-1.49,-14.94,-0.0337,0.263,0.297,554,,,2023-2024,False,0.8345921753595272,564.0,season_batting_stats.war,batter,,350,266,-84
686823,-1.49,-14.89,-0.0229,0.283,0.306,813,,,2023-2024,False,0.12189024323370398,820.0,season_batting_stats.war,batter,,350,346,-4
650559,-1.49,-14.94,-0.015,0.293,0.308,1247,,,2023-2024,False,-0.9030278896905511,1255.0,season_batting_stats.war,batter,,350,416,66
642133,-1.5,-15.01,-0.0246,0.281,0.305,762,,,2023-2024,False,-0.46641191666453613,772.0,season_batting_stats.war,batter,,354,404,50
622534,-1.52,-15.22,-0.0281,0.268,0.296,678,,,2023-2024,False,-0.13500002026557922,686.0,season_batting_stats.war,batter,,355,374,19
691718,-1.54,-15.37,-0.0461,0.243,0.289,417,,,2023-2024,False,2.211934668252935,429.0,season_batting_stats.war,batter,,356,128,-228
666163,-1.54,-15.45,-0.0477,0.232,0.279,405,,,2023-2024,False,0.6784275063205996,407.0,season_batting_stats.war,batter,,356,288,-68
669289,-1.54,-15.39,-0.0301,0.266,0.297,639,,,2023-2024,False,-0.12324573650057939,647.0,season_batting_stats.war,batter,,356,372,16
693049,-1.54,-15.42,-0.0665,0.197,0.263,290,,,2023-2024,False,-1.2693688040011348,301.0,season_batting_stats.war,batter,,356,426,70
664913,-1.56,-15.56,-0.0253,0.274,0.299,770,,,2023-2024,False,-0.13272492568413213,778.0,season_batting_stats.war,batter,,360,373,13
516416,-1.59,-15.87,-0.0638,0.195,0.258,311,,,2023-2024,False,-2.0899999141693115,326.0,season_batting_stats.war,batter,,361,429,68
671289,-1.59,-15.89,-0.0364,0.255,0.291,545,,,2023-2024,False,0.5141197810804778,551.0,season_batting_stats.war,batter,,361,309,-52
696100,-1.6,-16.0,-0.0665,0.208,0.275,301,,,2023-2024,False,-0.7979069587796234,301.0,season_batting_stats.war,batter,,363,413,50
643393,-1.6,-15.99,-0.0481,0.227,0.275,416,,,2023-2024,False,-1.1852914126880796,429.0,season_batting_stats.war,batter,,363,423,60
672279,-1.63,-16.35,-0.0625,0.199,0.262,327,,,2023-2024,False,0.8005882282467449,340.0,season_batting_stats.war,batter,,365,272,-93
678225,-1.67,-16.67,-0.047,0.23,0.277,443,,,2023-2024,False,-0.43745574157322403,452.0,season_batting_stats.war,batter,,366,403,37
666150,-1.68,-16.82,-0.0624,0.204,0.267,337,,,2023-2024,False,-0.0458600531514115,343.0,season_batting_stats.war,batter,,367,361,-6
664702,-1.69,-16.93,-0.042,0.238,0.28,504,,,2023-2024,False,0.9219540301068075,522.0,season_batting_stats.war,batter,,368,256,-112
670032,-1.7,-16.99,-0.0306,0.267,0.297,695,,,2023-2024,False,0.7236916394601279,707.0,season_batting_stats.war,batter,,369,278,-91
678662,-1.72,-17.2,-0.0167,0.305,0.322,1289,,,2023-2024,False,3.06358775473733,1310.0,season_batting_stats.war,batter,,370,73,-297
668670,-1.73,-17.33,-0.0301,0.264,0.295,720,,,2023-2024,False,0.8747730398604434,727.0,season_batting_stats.war,batter,,371,262,-109
683146,-1.74,-17.38,-0.039,0.246,0.285,557,,,2023-2024,False,-0.3885357081890106,560.0,season_batting_stats.war,batter,,372,402,30
679032,-1.75,-17.47,-0.0389,0.248,0.287,561,,,2023-2024,False,1.2208650059559767,578.0,season_batting_stats.war,batter,,373,227,-146
677587,-1.75,-17.51,-0.039,0.257,0.296,562,,,2023-2024,False,1.6502998720729687,567.0,season_batting_stats.war,batter,,373,184,-189
543063,-1.75,-17.52,-0.0557,0.212,0.268,393,,,2023-2024,False,-1.0419999986886979,400.0,season_batting_stats.war,batter,,373,421,48
605131,-1.76,-17.64,-0.0623,0.201,0.263,354,,,2023-2024,False,-0.3015125939826004,357.0,season_batting_stats.war,batter,,376,392,16
624503,-1.76,-17.62,-0.0607,0.204,0.265,363,,,2023-2024,False,-1.2289401746314506,368.0,season_batting_stats.war,batter,,376,425,49
662139,-1.77,-17.66,-0.0203,0.286,0.306,1085,,,2023-2024,False,4.165875831007087,1096.0,season_batting_stats.war,batter,,378,31,-347
667452,-1.78,-17.8,-0.0439,0.239,0.283,507,,,2023-2024,False,-0.22525389946531504,512.0,season_batting_stats.war,batter,,379,382,3
660707,-1.8,-17.96,-0.0413,0.255,0.296,543,,,2023-2024,False,-0.8533574053042632,554.0,season_batting_stats.war,batter,,380,414,34
660644,-1.81,-18.05,-0.0636,0.205,0.268,355,,,2023-2024,False,0.4018784583602821,362.0,season_batting_stats.war,batter,,381,318,-63
643217,-1.83,-18.32,-0.0204,0.287,0.307,1124,,,2023-2024,False,-0.18259841062891202,1143.0,season_batting_stats.war,batter,,382,376,-6
649557,-1.83,-18.32,-0.0621,0.198,0.26,369,,,2023-2024,False,-0.9904232520275015,378.0,season_batting_stats.war,batter,,382,419,37
547989,-1.83,-18.34,-0.0306,0.264,0.295,750,,,2023-2024,False,-0.34354331760894596,762.0,season_batting_stats.war,batter,,382,398,16
672356,-1.83,-18.31,-0.0452,0.238,0.283,506,,,2023-2024,False,-0.25727272778749466,506.0,season_batting_stats.war,batter,,382,387,5
642350,-1.87,-18.69,-0.029,0.264,0.293,806,,,2023-2024,False,1.7499386622130506,815.0,season_batting_stats.war,batter,,386,170,-216
669911,-1.92,-19.25,-0.0396,0.271,0.31,608,,,2023-2024,False,1.207901563019049,610.0,season_batting_stats.war,batter,,387,230,-157
595909,-1.93,-19.28,-0.0444,0.25,0.294,543,,,2023-2024,False,-0.5634057971014492,552.0,season_batting_stats.war,batter,,388,409,21
